Date,Close,Index
2018-08-12,5407.18,DSEX
2018-08-13,5378.72,DSEX
2018-08-14,5408.45,DSEX
2018-08-16,5467.74,DSEX
2018-08-19,5538.5,DSEX
2018-08-20,5571.19,DSEX
2018-08-26,5596.91,DSEX
2018-08-27,5584.97,DSEX
2018-08-28,5619.41,DSEX
2018-08-29,5610.79,DSEX
2018-08-30,5600.64,DSEX
2018-09-03,5590.42,DSEX
2018-09-04,5552.8,DSEX
2018-09-05,5562.23,DSEX
2018-09-06,5574.24,DSEX
2018-09-09,5549.78,DSEX
2018-09-10,5540.11,DSEX
2018-09-11,5543.93,DSEX
2018-09-12,5528.85,DSEX
2018-09-13,5500.61,DSEX
2018-09-16,5464.17,DSEX
2018-09-17,5443.8,DSEX
2018-09-18,5472.6,DSEX
2018-09-19,5516.5,DSEX
2018-09-20,5467.05,DSEX
2018-09-23,5415.24,DSEX
2018-09-24,5357.54,DSEX
2018-09-25,5386.88,DSEX
2018-09-26,5390.85,DSEX
2018-09-27,5342.88,DSEX
2018-09-30,5368.95,DSEX
2018-10-01,5369.91,DSEX
2018-10-02,5380.93,DSEX
2018-10-03,5422.65,DSEX
2018-10-04,5418.27,DSEX
2018-10-07,5410.81,DSEX
2018-10-08,5440.94,DSEX
2018-10-09,5455.81,DSEX
2018-10-10,5436.15,DSEX
2018-10-11,5435.01,DSEX
2018-10-14,5446.4,DSEX
2018-10-15,5384.41,DSEX
2018-10-16,5399.88,DSEX
2018-10-17,5380.78,DSEX
2018-10-18,5381.51,DSEX
2018-10-21,5331.16,DSEX
2018-10-22,5251.95,DSEX
2018-10-23,5252.67,DSEX
2018-10-24,5276.33,DSEX
2018-10-25,5282.04,DSEX
2018-10-28,5212.23,DSEX
2018-10-29,5246.51,DSEX
2018-10-30,5299.07,DSEX
2018-10-31,5284.12,DSEX
2018-11-01,5258.47,DSEX
2018-11-04,5238.98,DSEX
2018-11-05,5224.94,DSEX
2018-11-06,5204.35,DSEX
2018-11-07,5242.21,DSEX
2018-11-08,5259.11,DSEX
2018-11-11,5278.97,DSEX
2018-11-12,5239.06,DSEX
2018-11-13,5258.58,DSEX
2018-11-14,5245.58,DSEX
2018-11-15,5244.62,DSEX
2018-11-18,5256.06,DSEX
2018-11-19,5257.1,DSEX
2018-11-20,5298.83,DSEX
2018-11-22,5305.95,DSEX
2018-11-25,5276.24,DSEX
2018-11-26,5279.25,DSEX
2018-11-27,5288.54,DSEX
2018-11-28,5286.72,DSEX
2018-11-29,5281.25,DSEX
2018-12-02,5290.76,DSEX
2018-12-03,5296.55,DSEX
2018-12-04,5345.42,DSEX
2018-12-05,5361.11,DSEX
2018-12-06,5332.8,DSEX
2018-12-09,5306.22,DSEX
2018-12-10,5295.69,DSEX
2018-12-11,5275.76,DSEX
2018-12-12,5265.84,DSEX
2018-12-13,5251.01,DSEX
2018-12-17,5218.01,DSEX
2018-12-18,5233.59,DSEX
2018-12-19,5242.56,DSEX
2018-12-20,5265.31,DSEX
2018-12-23,5281.77,DSEX
2018-12-24,5300.09,DSEX
2018-12-26,5349.18,DSEX
2018-12-27,5385.64,DSEX
2019-01-01,5465.25,DSEX
2019-01-02,5496.43,DSEX
2019-01-03,5590.47,DSEX
2019-01-06,5687.0,DSEX
2019-01-07,5655.18,DSEX
2019-01-08,5770.77,DSEX
2019-01-09,5798.59,DSEX
2019-01-10,5797.3,DSEX
2019-01-13,5860.21,DSEX
2019-01-14,5836.23,DSEX
2019-01-15,5863.27,DSEX
2019-01-16,5839.48,DSEX
2019-01-17,5825.57,DSEX
2019-01-20,5887.27,DSEX
2019-01-21,5859.3,DSEX
2019-01-22,5865.46,DSEX
2019-01-23,5925.24,DSEX
2019-01-24,5950.01,DSEX
2019-01-27,5939.45,DSEX
2019-01-28,5904.22,DSEX
2019-01-29,5924.53,DSEX
2019-01-30,5884.11,DSEX
2019-01-31,5821.01,DSEX
2019-02-03,5801.33,DSEX
2019-02-04,5828.07,DSEX
2019-02-05,5800.24,DSEX
2019-02-06,5786.0,DSEX
2019-02-07,5811.92,DSEX
2019-02-10,5763.73,DSEX
2019-02-11,5733.91,DSEX
2019-02-12,5731.95,DSEX
2019-02-13,5748.31,DSEX
2019-02-14,5750.29,DSEX
2019-02-17,5775.82,DSEX
2019-02-18,5724.52,DSEX
2019-02-19,5735.92,DSEX
2019-02-20,5745.83,DSEX
2019-02-24,5714.27,DSEX
2019-02-25,5755.79,DSEX
2019-02-26,5738.64,DSEX
2019-02-27,5711.82,DSEX
2019-02-28,5711.82,DSEX
2019-03-03,5723.07,DSEX
2019-03-04,5682.41,DSEX
2019-03-05,5687.48,DSEX
2019-03-06,5686.38,DSEX
2019-03-07,5688.45,DSEX
2019-03-10,5710.06,DSEX
2019-03-11,5690.82,DSEX
2019-03-12,5682.43,DSEX
2019-03-13,5653.21,DSEX
2019-03-14,5655.81,DSEX
2019-03-18,5604.9,DSEX
2019-03-19,5631.29,DSEX
2019-03-20,5600.55,DSEX
2019-03-21,5570.15,DSEX
2019-03-24,5512.07,DSEX
2019-03-25,5530.07,DSEX
2019-03-27,5502.48,DSEX
2019-03-28,5505.49,DSEX
2019-03-31,5491.9,DSEX
2019-04-01,5503.08,DSEX
2019-04-02,5522.17,DSEX
2019-04-03,5452.19,DSEX
2019-04-04,5459.91,DSEX
2019-04-07,5433.89,DSEX
2019-04-08,5372.23,DSEX
2019-04-09,5318.75,DSEX
2019-04-10,5261.6,DSEX
2019-04-11,5326.39,DSEX
2019-04-15,5309.47,DSEX
2019-04-16,5248.91,DSEX
2019-04-17,5259.41,DSEX
2019-04-18,5321.41,DSEX
2019-04-21,5323.73,DSEX
2019-04-23,5260.85,DSEX
2019-04-24,5240.36,DSEX
2019-04-25,5266.17,DSEX
2019-04-28,5238.19,DSEX
2019-04-29,5175.46,DSEX
2019-04-30,5202.85,DSEX
2019-05-02,5286.75,DSEX
2019-05-05,5394.9,DSEX
2019-05-06,5342.08,DSEX
2019-05-07,5289.99,DSEX
2019-05-08,5272.38,DSEX
2019-05-09,5275.83,DSEX
2019-05-12,5273.92,DSEX
2019-05-13,5247.82,DSEX
2019-05-14,5217.91,DSEX
2019-05-15,5196.03,DSEX
2019-05-16,5230.78,DSEX
2019-05-19,5335.7,DSEX
2019-05-20,5276.14,DSEX
2019-05-21,5236.84,DSEX
2019-05-22,5250.94,DSEX
2019-05-23,5250.59,DSEX
2019-05-26,5253.32,DSEX
2019-05-27,5253.54,DSEX
2019-05-28,5328.76,DSEX
2019-05-29,5354.19,DSEX
2019-05-30,5377.74,DSEX
2019-06-09,5402.96,DSEX
2019-06-10,5431.59,DSEX
2019-06-11,5475.98,DSEX
2019-06-12,5469.63,DSEX
2019-06-13,5474.3,DSEX
2019-06-16,5430.83,DSEX
2019-06-17,5375.29,DSEX
2019-06-18,5400.23,DSEX
2019-06-19,5411.4,DSEX
2019-06-20,5395.62,DSEX
2019-06-23,5383.89,DSEX
2019-06-24,5386.87,DSEX
2019-06-25,5380.96,DSEX
2019-06-26,5410.7,DSEX
2019-06-27,5430.04,DSEX
2019-06-30,5421.62,DSEX
2019-07-02,5384.92,DSEX
2019-07-03,5372.21,DSEX
2019-07-04,5380.79,DSEX
2019-07-07,5333.08,DSEX
2019-07-08,5318.61,DSEX
2019-07-09,5280.04,DSEX
2019-07-10,5230.63,DSEX
2019-07-11,5222.3,DSEX
2019-07-14,5179.49,DSEX
2019-07-15,5091.48,DSEX
2019-07-16,5124.44,DSEX
2019-07-17,5133.13,DSEX
2019-07-18,5130.69,DSEX
2019-07-21,5033.74,DSEX
2019-07-22,4966.44,DSEX
2019-07-23,5077.75,DSEX
2019-07-24,5077.28,DSEX
2019-07-25,5133.25,DSEX
2019-07-28,5133.93,DSEX
2019-07-29,5160.74,DSEX
2019-07-30,5125.02,DSEX
2019-07-31,5138.79,DSEX
2019-08-01,5169.73,DSEX
2019-08-04,5172.86,DSEX
2019-08-05,5160.37,DSEX
2019-08-06,5187.29,DSEX
2019-08-07,5187.2,DSEX
2019-08-08,5201.42,DSEX
2019-08-18,5216.53,DSEX
2019-08-19,5227.26,DSEX
2019-08-20,5227.49,DSEX
2019-08-21,5223.41,DSEX
2019-08-22,5236.85,DSEX
2019-08-25,5223.72,DSEX
2019-08-26,5165.76,DSEX
2019-08-27,5178.7,DSEX
2019-08-28,5139.99,DSEX
2019-08-29,5095.77,DSEX
2019-09-01,5070.68,DSEX
2019-09-02,5033.53,DSEX
2019-09-03,5007.05,DSEX
2019-09-04,4986.37,DSEX
2019-09-05,5013.01,DSEX
2019-09-08,5033.79,DSEX
2019-09-09,5008.96,DSEX
2019-09-11,4933.17,DSEX
2019-09-12,4933.89,DSEX
2019-09-15,4942.23,DSEX
2019-09-16,4959.73,DSEX
2019-09-17,4928.98,DSEX
2019-09-18,4888.01,DSEX
2019-09-19,4855.98,DSEX
2019-09-22,4920.96,DSEX
2019-09-23,5000.23,DSEX
2019-09-24,4958.72,DSEX
2019-09-25,4951.73,DSEX
2019-09-26,4968.46,DSEX
2019-09-29,4975.73,DSEX
2019-09-30,4947.63,DSEX
2019-10-01,4949.39,DSEX
2019-10-02,4936.37,DSEX
2019-10-03,4937.82,DSEX
2019-10-06,4916.68,DSEX
2019-10-07,4894.31,DSEX
2019-10-09,4862.25,DSEX
2019-10-10,4810.21,DSEX
2019-10-13,4761.87,DSEX
2019-10-14,4711.3,DSEX
2019-10-15,4821.64,DSEX
2019-10-16,4781.62,DSEX
2019-10-17,4770.99,DSEX
2019-10-20,4782.09,DSEX
2019-10-21,4761.42,DSEX
2019-10-22,4708.68,DSEX
2019-10-23,4726.62,DSEX
2019-10-24,4772.0,DSEX
2019-10-27,4752.64,DSEX
2019-10-28,4699.22,DSEX
2019-10-29,4670.74,DSEX
2019-10-30,4683.2,DSEX
2019-10-31,4682.9,DSEX
2019-11-03,4712.08,DSEX
2019-11-04,4678.36,DSEX
2019-11-05,4703.7,DSEX
2019-11-06,4754.69,DSEX
2019-11-07,4771.91,DSEX
2019-11-11,4781.47,DSEX
2019-11-12,4779.18,DSEX
2019-11-13,4737.17,DSEX
2019-11-14,4710.36,DSEX
2019-11-17,4717.39,DSEX
2019-11-18,4722.01,DSEX
2019-11-19,4722.37,DSEX
2019-11-20,4691.93,DSEX
2019-11-21,4706.66,DSEX
2019-11-24,4688.42,DSEX
2019-11-25,4693.62,DSEX
2019-11-26,4722.3,DSEX
2019-11-27,4730.34,DSEX
2019-11-28,4731.43,DSEX
2019-12-01,4758.81,DSEX
2019-12-02,4734.59,DSEX
2019-12-03,4697.35,DSEX
2019-12-04,4702.98,DSEX
2019-12-05,4671.33,DSEX
2019-12-08,4596.0,DSEX
2019-12-09,4533.75,DSEX
2019-12-10,4506.93,DSEX
2019-12-11,4512.39,DSEX
2019-12-12,4514.44,DSEX
2019-12-15,4498.49,DSEX
2019-12-17,4419.82,DSEX
2019-12-18,4417.95,DSEX
2019-12-19,4456.83,DSEX
2019-12-22,4430.95,DSEX
2019-12-23,4394.44,DSEX
2019-12-24,4390.67,DSEX
2019-12-26,4418.83,DSEX
2019-12-29,4433.94,DSEX
2019-12-30,4452.93,DSEX
2020-01-01,4453.29,DSEX
2020-01-02,4459.29,DSEX
2020-01-05,4400.14,DSEX
2020-01-06,4331.95,DSEX
2020-01-07,4281.43,DSEX
2020-01-08,4228.36,DSEX
2020-01-09,4197.39,DSEX
2020-01-12,4212.44,DSEX
2020-01-13,4123.48,DSEX
2020-01-14,4036.23,DSEX
2020-01-15,4068.2,DSEX
2020-01-16,4149.82,DSEX
2020-01-19,4382.06,DSEX
2020-01-20,4436.79,DSEX
2020-01-21,4408.1,DSEX
2020-01-22,4440.29,DSEX
2020-01-23,4513.89,DSEX
2020-01-26,4528.2,DSEX
2020-01-27,4493.01,DSEX
2020-01-28,4510.77,DSEX
2020-01-29,4481.79,DSEX
2020-01-30,4469.65,DSEX
2020-02-02,4481.51,DSEX
2020-02-03,4506.87,DSEX
2020-02-04,4479.4,DSEX
2020-02-05,4465.89,DSEX
2020-02-06,4452.96,DSEX
2020-02-09,4388.75,DSEX
2020-02-10,4385.54,DSEX
2020-02-11,4471.51,DSEX
2020-02-12,4480.83,DSEX
2020-02-13,4564.61,DSEX
2020-02-16,4734.15,DSEX
2020-02-17,4768.13,DSEX
2020-02-18,4740.4,DSEX
2020-02-19,4758.0,DSEX
2020-02-20,4733.14,DSEX
2020-02-23,4698.89,DSEX
2020-02-24,4650.89,DSEX
2020-02-25,4621.19,DSEX
2020-02-26,4549.11,DSEX
2020-02-27,4480.22,DSEX
2020-03-01,4409.91,DSEX
2020-03-02,4434.81,DSEX
2020-03-03,4466.07,DSEX
2020-03-04,4409.62,DSEX
2020-03-05,4384.48,DSEX
2020-03-08,4287.38,DSEX
2020-03-09,4008.05,DSEX
2020-03-10,4156.32,DSEX
2020-03-11,4231.48,DSEX
2020-03-12,4129.96,DSEX
2020-03-15,3969.31,DSEX
2020-03-16,3772.55,DSEX
2020-03-18,3603.95,DSEX
2020-03-19,3974.96,DSEX
2020-03-22,3960.17,DSEX
2020-03-23,3984.75,DSEX
2020-03-24,3976.56,DSEX
2020-03-25,4008.28,DSEX
2020-03-29,4008.28,DSEX
2020-05-31,4060.44,DSEX
2020-06-01,3999.49,DSEX
2020-06-02,3969.58,DSEX
2020-06-03,3963.4,DSEX
2020-06-04,3953.38,DSEX
2020-06-07,3961.51,DSEX
2020-06-08,3956.1,DSEX
2020-06-09,3962.37,DSEX
2020-06-10,3966.75,DSEX
2020-06-11,3967.31,DSEX
2020-06-14,3964.28,DSEX
2020-06-15,3958.36,DSEX
2020-06-16,3960.65,DSEX
2020-06-17,3961.9,DSEX
2020-06-18,3960.57,DSEX
2020-06-21,3962.98,DSEX
2020-06-22,3962.04,DSEX
2020-06-23,3963.35,DSEX
2020-06-24,3964.83,DSEX
2020-06-25,3969.28,DSEX
2020-06-28,3974.22,DSEX
2020-06-29,3981.64,DSEX
2020-06-30,3989.08,DSEX
2020-07-02,3986.73,DSEX
2020-07-05,3981.52,DSEX
2020-07-06,3994.65,DSEX
2020-07-07,4001.81,DSEX
2020-07-08,4034.65,DSEX
2020-07-09,4061.56,DSEX
2020-07-12,4099.42,DSEX
2020-07-13,4089.51,DSEX
2020-07-14,4082.14,DSEX
2020-07-15,4079.07,DSEX
2020-07-16,4069.11,DSEX
2020-07-19,4050.64,DSEX
2020-07-20,4070.15,DSEX
2020-07-21,4085.79,DSEX
2020-07-22,4076.79,DSEX
2020-07-23,4080.93,DSEX
2020-07-26,4129.07,DSEX
2020-07-27,4145.38,DSEX
2020-07-28,4156.54,DSEX
2020-07-29,4171.2,DSEX
2020-07-30,4214.42,DSEX
2020-08-03,4271.81,DSEX
2020-08-04,4299.1,DSEX
2020-08-05,4307.15,DSEX
2020-08-06,4364.83,DSEX
2020-08-09,4545.15,DSEX
2020-08-10,4533.05,DSEX
2020-08-12,4633.37,DSEX
2020-08-13,4703.32,DSEX
2020-08-16,4859.48,DSEX
2020-08-17,4785.04,DSEX
2020-08-18,4720.1,DSEX
2020-08-19,4789.37,DSEX
2020-08-20,4794.06,DSEX
2020-08-23,4794.92,DSEX
2020-08-24,4762.43,DSEX
2020-08-25,4781.57,DSEX
2020-08-26,4827.57,DSEX
2020-08-27,4873.17,DSEX
2020-08-31,4879.14,DSEX
2020-09-01,4862.22,DSEX
2020-09-02,4891.53,DSEX
2020-09-03,4927.82,DSEX
2020-09-06,4948.56,DSEX
2020-09-07,4959.18,DSEX
2020-09-08,4978.32,DSEX
2020-09-09,4971.68,DSEX
2020-09-10,5011.29,DSEX
2020-09-13,5094.05,DSEX
2020-09-14,5092.14,DSEX
2020-09-15,5100.54,DSEX
2020-09-16,5116.81,DSEX
2020-09-17,5104.65,DSEX
2020-09-20,5088.87,DSEX
2020-09-21,5012.12,DSEX
2020-09-22,4970.1,DSEX
2020-09-23,4972.13,DSEX
2020-09-24,4978.77,DSEX
2020-09-27,4971.61,DSEX
2020-09-28,5003.62,DSEX
2020-09-29,4982.37,DSEX
2020-09-30,4963.29,DSEX
2020-10-01,4995.31,DSEX
2020-10-04,4997.99,DSEX
2020-10-05,4946.67,DSEX
2020-10-06,4928.86,DSEX
2020-10-07,4934.46,DSEX
2020-10-08,4916.97,DSEX
2020-10-11,4858.36,DSEX
2020-10-12,4809.7,DSEX
2020-10-13,4839.85,DSEX
2020-10-14,4839.05,DSEX
2020-10-15,4872.29,DSEX
2020-10-18,4877.65,DSEX
2020-10-19,4902.15,DSEX
2020-10-20,4917.25,DSEX
2020-10-21,4916.85,DSEX
2020-10-22,4914.03,DSEX
2020-10-25,4892.01,DSEX
2020-10-27,4867.96,DSEX
2020-10-28,4838.52,DSEX
2020-10-29,4846.1,DSEX
2020-11-01,4896.68,DSEX
2020-11-02,4918.38,DSEX
2020-11-03,4928.01,DSEX
2020-11-04,4919.6,DSEX
2020-11-05,4942.12,DSEX
2020-11-08,4923.65,DSEX
2020-11-09,4928.07,DSEX
2020-11-10,4899.64,DSEX
2020-11-11,4883.69,DSEX
2020-11-12,4905.03,DSEX
2020-11-15,4867.73,DSEX
2020-11-16,4871.41,DSEX
2020-11-17,4905.09,DSEX
2020-11-18,4887.12,DSEX
2020-11-19,4879.96,DSEX
2020-11-22,4845.09,DSEX
2020-11-23,4817.7,DSEX
2020-11-24,4833.19,DSEX
2020-11-25,4861.87,DSEX
2020-11-26,4869.09,DSEX
2020-11-29,4881.82,DSEX
2020-11-30,4866.84,DSEX
2020-12-01,4903.95,DSEX
2020-12-02,4934.86,DSEX
2020-12-03,4974.83,DSEX
2020-12-06,5024.38,DSEX
2020-12-07,5053.49,DSEX
2020-12-08,5049.8,DSEX
2020-12-09,5069.88,DSEX
2020-12-10,5094.66,DSEX
2020-12-13,5126.43,DSEX
2020-12-14,5147.02,DSEX
2020-12-15,5123.06,DSEX
2020-12-17,5108.03,DSEX
2020-12-20,5074.58,DSEX
2020-12-21,5115.19,DSEX
2020-12-22,5098.48,DSEX
2020-12-23,5133.29,DSEX
2020-12-24,5218.36,DSEX
2020-12-27,5328.27,DSEX
2020-12-28,5344.01,DSEX
2020-12-29,5358.25,DSEX
2020-12-30,5402.06,DSEX
2021-01-03,5618.95,DSEX
2021-01-04,5652.32,DSEX
2021-01-05,5609.7,DSEX
2021-01-06,5640.19,DSEX
2021-01-07,5621.76,DSEX
2021-01-10,5634.04,DSEX
2021-01-11,5718.75,DSEX
2021-01-12,5861.02,DSEX
2021-01-13,5770.0,DSEX
2021-01-14,5909.3,DSEX
2021-01-17,5850.43,DSEX
2021-01-18,5801.72,DSEX
2021-01-19,5820.8,DSEX
2021-01-20,5827.56,DSEX
2021-01-21,5836.18,DSEX
2021-01-24,5815.54,DSEX
2021-01-25,5789.92,DSEX
2021-01-26,5695.37,DSEX
2021-01-27,5714.74,DSEX
2021-01-28,5724.35,DSEX
2021-01-31,5649.86,DSEX
2021-02-01,5599.8,DSEX
2021-02-02,5564.69,DSEX
2021-02-03,5581.86,DSEX
2021-02-04,5647.67,DSEX
2021-02-07,5504.78,DSEX
2021-02-08,5376.45,DSEX
2021-02-09,5498.54,DSEX
2021-02-10,5509.4,DSEX
2021-02-11,5485.01,DSEX
2021-02-14,5447.64,DSEX
2021-02-15,5545.09,DSEX
2021-02-16,5527.39,DSEX
2021-02-17,5503.67,DSEX
2021-02-18,5475.98,DSEX
2021-02-22,5385.21,DSEX
2021-02-23,5317.71,DSEX
2021-02-24,5385.64,DSEX
2021-02-25,5416.39,DSEX
2021-02-28,5404.79,DSEX
2021-03-01,5426.82,DSEX
2021-03-02,5508.26,DSEX
2021-03-03,5488.07,DSEX
2021-03-04,5515.78,DSEX
2021-03-07,5584.29,DSEX
2021-03-08,5604.38,DSEX
2021-03-09,5591.38,DSEX
2021-03-10,5563.66,DSEX
2021-03-11,5568.85,DSEX
2021-03-14,5519.15,DSEX
2021-03-15,5532.97,DSEX
2021-03-16,5516.4,DSEX
2021-03-18,5434.69,DSEX
2021-03-21,5349.77,DSEX
2021-03-22,5412.19,DSEX
2021-03-23,5413.73,DSEX
2021-03-24,5330.12,DSEX
2021-03-25,5327.21,DSEX
2021-03-28,5343.94,DSEX
2021-03-29,5373.12,DSEX
2021-03-31,5278.16,DSEX
2021-04-01,5270.53,DSEX
2021-04-04,5088.98,DSEX
2021-04-05,5177.48,DSEX
2021-04-06,5281.37,DSEX
2021-04-07,5337.33,DSEX
2021-04-08,5254.77,DSEX
2021-04-11,5164.69,DSEX
2021-04-12,5188.27,DSEX
2021-04-13,5258.5,DSEX
2021-04-15,5310.18,DSEX
2021-04-18,5331.42,DSEX
2021-04-19,5349.91,DSEX
2021-04-20,5421.78,DSEX
2021-04-21,5423.22,DSEX
2021-04-22,5435.03,DSEX
2021-04-25,5498.21,DSEX
2021-04-26,5485.86,DSEX
2021-04-27,5422.38,DSEX
2021-04-28,5461.34,DSEX
2021-04-29,5479.61,DSEX
2021-05-02,5517.01,DSEX
2021-05-03,5511.36,DSEX
2021-05-04,5535.48,DSEX
2021-05-05,5588.83,DSEX
2021-05-06,5606.01,DSEX
2021-05-09,5645.69,DSEX
2021-05-11,5724.36,DSEX
2021-05-12,5750.49,DSEX
2021-05-16,5813.16,DSEX
2021-05-17,5840.08,DSEX
2021-05-18,5829.23,DSEX
2021-05-19,5873.13,DSEX
2021-05-20,5813.06,DSEX
2021-05-23,5787.59,DSEX
2021-05-24,5842.91,DSEX
2021-05-25,5884.78,DSEX
2021-05-27,5985.81,DSEX
2021-05-30,6008.69,DSEX
2021-05-31,5990.98,DSEX
2021-06-01,5993.33,DSEX
2021-06-02,6019.0,DSEX
2021-06-03,6053.42,DSEX
2021-06-06,6038.29,DSEX
2021-06-07,5975.89,DSEX
2021-06-08,6023.15,DSEX
2021-06-09,6055.05,DSEX
2021-06-10,6066.64,DSEX
2021-06-13,6036.05,DSEX
2021-06-14,6013.61,DSEX
2021-06-15,6022.31,DSEX
2021-06-16,6051.73,DSEX
2021-06-17,6052.75,DSEX
2021-06-20,6069.4,DSEX
2021-06-21,6125.41,DSEX
2021-06-22,6105.73,DSEX
2021-06-23,6035.84,DSEX
2021-06-24,6092.83,DSEX
2021-06-27,5992.73,DSEX
2021-06-28,6026.64,DSEX
2021-06-29,6042.49,DSEX
2021-06-30,6150.48,DSEX
2021-07-04,6150.48,DSEX
2021-07-05,6219.94,DSEX
2021-07-06,6196.57,DSEX
2021-07-07,6177.21,DSEX
2021-07-08,6212.76,DSEX
2021-07-12,6208.39,DSEX
2021-07-13,6266.01,DSEX
2021-07-14,6273.33,DSEX
2021-07-15,6307.35,DSEX
2021-07-18,6346.52,DSEX
2021-07-19,6405.04,DSEX
2021-07-25,6424.21,DSEX
2021-07-26,6404.03,DSEX
2021-07-27,6379.67,DSEX
2021-07-28,6417.19,DSEX
2021-07-29,6425.25,DSEX
2021-08-02,6481.56,DSEX
2021-08-03,6535.87,DSEX
2021-08-05,6596.07,DSEX
2021-08-09,6628.14,DSEX
2021-08-10,6617.83,DSEX
2021-08-11,6623.31,DSEX
2021-08-12,6699.39,DSEX
2021-08-16,6748.92,DSEX
2021-08-17,6787.16,DSEX
2021-08-18,6771.84,DSEX
2021-08-19,6760.61,DSEX
2021-08-22,6842.23,DSEX
2021-08-23,6862.41,DSEX
2021-08-24,6884.67,DSEX
2021-08-25,6878.75,DSEX
2021-08-26,6851.32,DSEX
2015-01-01,1843.18,DS30
2015-01-05,1844.41,DS30
2015-01-06,1859.06,DS30
2015-01-07,1857.15,DS30
2015-01-08,1854.14,DS30
2015-01-11,1835.23,DS30
2015-01-12,1845.74,DS30
2015-01-13,1849.22,DS30
2015-01-14,1840.67,DS30
2015-01-15,1839.39,DS30
2015-01-18,1820.7,DS30
2015-01-19,1803.63,DS30
2015-01-20,1802.07,DS30
2015-01-21,1774.77,DS30
2015-01-22,1778.8,DS30
2015-01-25,1745.8,DS30
2015-01-26,1736.36,DS30
2015-01-27,1755.53,DS30
2015-01-28,1756.8,DS30
2015-01-29,1747.75,DS30
2015-02-01,1723.54,DS30
2015-02-02,1705.62,DS30
2015-02-03,1723.62,DS30
2015-02-04,1726.4,DS30
2015-02-05,1733.22,DS30
2015-02-08,1743.67,DS30
2015-02-09,1749.67,DS30
2015-02-10,1788.21,DS30
2015-02-11,1804.9,DS30
2015-02-12,1812.35,DS30
2015-02-15,1804.89,DS30
2015-02-16,1775.11,DS30
2015-02-17,1786.72,DS30
2015-02-18,1786.17,DS30
2015-02-19,1777.86,DS30
2015-02-22,1788.15,DS30
2015-02-23,1797.66,DS30
2015-02-24,1793.07,DS30
2015-02-25,1770.01,DS30
2015-02-26,1772.41,DS30
2015-03-01,1758.78,DS30
2015-03-02,1754.17,DS30
2015-03-03,1748.98,DS30
2015-03-04,1737.72,DS30
2015-03-05,1730.94,DS30
2015-03-08,1712.29,DS30
2015-03-09,1714.66,DS30
2015-03-10,1729.9,DS30
2015-03-11,1716.54,DS30
2015-03-12,1714.41,DS30
2015-03-15,1709.4,DS30
2015-03-16,1691.5,DS30
2015-03-18,1675.11,DS30
2015-03-19,1686.67,DS30
2015-03-22,1721.06,DS30
2015-03-23,1711.57,DS30
2015-03-24,1707.22,DS30
2015-03-25,1713.85,DS30
2015-03-29,1737.88,DS30
2015-03-30,1717.48,DS30
2015-03-31,1728.47,DS30
2015-04-01,1719.88,DS30
2015-04-02,1703.06,DS30
2015-04-05,1696.8,DS30
2015-04-06,1685.73,DS30
2015-04-07,1669.16,DS30
2015-04-08,1671.47,DS30
2015-04-09,1671.17,DS30
2015-04-12,1659.18,DS30
2015-04-13,1653.61,DS30
2015-04-15,1670.7,DS30
2015-04-16,1668.34,DS30
2015-04-19,1656.29,DS30
2015-04-20,1648.94,DS30
2015-04-21,1632.24,DS30
2015-04-22,1621.56,DS30
2015-04-23,1592.75,DS30
2015-04-26,1558.13,DS30
2015-04-27,1567.79,DS30
2015-04-29,1562.93,DS30
2015-04-30,1545.18,DS30
2015-05-04,1505.7,DS30
2015-05-05,1522.16,DS30
2015-05-06,1548.68,DS30
2015-05-07,1558.2,DS30
2015-05-10,1617.17,DS30
2015-05-11,1624.71,DS30
2015-05-12,1622.49,DS30
2015-05-13,1635.67,DS30
2015-05-14,1623.71,DS30
2015-05-17,1630.19,DS30
2015-05-18,1665.84,DS30
2015-05-19,1686.44,DS30
2015-05-20,1678.87,DS30
2015-05-21,1683.43,DS30
2015-05-24,1682.44,DS30
2015-05-25,1736.31,DS30
2015-05-26,1748.78,DS30
2015-05-27,1760.15,DS30
2015-05-28,1731.44,DS30
2015-05-31,1758.01,DS30
2015-06-01,1765.96,DS30
2015-06-02,1757.89,DS30
2015-06-04,1765.18,DS30
2015-06-07,1775.68,DS30
2015-06-08,1748.16,DS30
2015-06-09,1738.48,DS30
2015-06-10,1759.6,DS30
2015-06-11,1744.3,DS30
2015-06-14,1720.49,DS30
2015-06-15,1730.87,DS30
2015-06-16,1741.82,DS30
2015-06-17,1746.07,DS30
2015-06-18,1742.62,DS30
2015-06-21,1731.04,DS30
2015-06-22,1733.0,DS30
2015-06-23,1733.21,DS30
2015-06-24,1717.04,DS30
2015-06-25,1715.66,DS30
2015-06-28,1738.41,DS30
2015-06-29,1752.01,DS30
2015-06-30,1769.36,DS30
2015-07-02,1772.9,DS30
2015-07-05,1761.63,DS30
2015-07-06,1764.49,DS30
2015-07-07,1782.15,DS30
2015-07-08,1784.17,DS30
2015-07-09,1795.24,DS30
2015-07-12,1811.2,DS30
2015-07-13,1815.06,DS30
2015-07-14,1820.88,DS30
2015-07-21,1858.34,DS30
2015-07-22,1857.44,DS30
2015-07-23,1888.83,DS30
2015-07-26,1876.9,DS30
2015-07-27,1869.25,DS30
2015-07-28,1879.15,DS30
2015-07-29,1869.55,DS30
